0,4
1,4
2,2.66666666666667
3,3
4,2.4
5,2.66666666666667
6,2.85714285714286
7,3
8,3.11111111111111
9,3.2
10,3.27272727272727
11,3.33333333333333
12,3.38461538461538
13,3.42857142857143
14,3.46666666666667
15,3.25
16,3.29411764705882
17,3.33333333333333
18,3.36842105263158
19,3.4
20,3.23809523809524
21,3.09090909090909
22,3.1304347826087
23,3.16666666666667
24,3.04
25,3.07692307692308
26,3.11111111111111
27,3
28,3.03448275862069
29,2.93333333333333
30,2.96774193548387
31,3
32,3.03030303030303
33,3.05882352941176
34,3.08571428571429
35,3
36,3.02702702702703
37,3.05263157894737
38,3.07692307692308
39,3
40,3.02439024390244
41,2.95238095238095
42,2.88372093023256
43,2.81818181818182
44,2.75555555555556
45,2.78260869565217
46,2.72340425531915
47,2.66666666666667
48,2.69387755102041
49,2.72
50,2.74509803921569
51,2.76923076923077
52,2.79245283018868
53,2.81481481481481
54,2.83636363636364
55,2.78571428571429
56,2.80701754385965
57,2.82758620689655
58,2.84745762711864
59,2.86666666666667
60,2.88524590163934
61,2.90322580645161
62,2.92063492063492
63,2.9375
64,2.95384615384615
65,2.96969696969697
66,2.98507462686567
67,3
68,3.01449275362319
69,2.97142857142857
70,2.98591549295775
71,3
72,3.01369863013699
73,3.02702702702703
74,3.04
75,3.05263157894737
76,3.06493506493506
77,3.07692307692308
78,3.0379746835443
79,3.05
80,3.06172839506173
81,3.02439024390244
82,3.03614457831325
83,3.04761904761905
84,3.05882352941176
85,3.06976744186047
86,3.08045977011494
87,3.09090909090909
88,3.10112359550562
89,3.11111111111111
90,3.12087912087912
91,3.1304347826087
92,3.13978494623656
93,3.14893617021277
94,3.11578947368421
95,3.125
96,3.1340206185567
97,3.14285714285714
98,3.11111111111111
99,3.08
100,3.08910891089109
101,3.09803921568627
102,3.10679611650485
103,3.07692307692308
104,3.08571428571429
105,3.09433962264151
106,3.06542056074766
107,3.03703703703704
108,3.04587155963303
109,3.01818181818182
110,3.02702702702703
111,3.03571428571429
112,3.04424778761062
113,3.01754385964912
114,3.02608695652174
115,3.03448275862069
116,3.04273504273504
117,3.05084745762712
118,3.05882352941176
119,3.06666666666667
120,3.07438016528926
121,3.08196721311475
122,3.08943089430894
123,3.06451612903226
124,3.04
125,3.04761904761905
126,3.02362204724409
127,3.03125
128,3.03875968992248
129,3.04615384615385
130,3.05343511450382
131,3.06060606060606
132,3.06766917293233
133,3.04477611940298
134,3.05185185185185
135,3.05882352941176
136,3.03649635036496
137,3.04347826086957
138,3.05035971223022
139,3.02857142857143
140,3.0354609929078
141,3.04225352112676
142,3.04895104895105
143,3.05555555555556
144,3.06206896551724
145,3.04109589041096
146,3.04761904761905
147,3.05405405405405
148,3.06040268456376
149,3.06666666666667
150,3.04635761589404
151,3.05263157894737
152,3.05882352941176
153,3.06493506493506
154,3.07096774193548
155,3.07692307692308
156,3.0828025477707
157,3.08860759493671
158,3.09433962264151
159,3.1
160,3.1055900621118
161,3.08641975308642
162,3.06748466257669
163,3.07317073170732
164,3.07878787878788
165,3.08433734939759
166,3.08982035928144
167,3.0952380952381
168,3.10059171597633
169,3.10588235294118
170,3.08771929824561
171,3.06976744186047
172,3.07514450867052
173,3.08045977011494
174,3.08571428571429
175,3.09090909090909
176,3.09604519774011
177,3.10112359550562
178,3.10614525139665
179,3.11111111111111
180,3.11602209944751
181,3.12087912087912
182,3.12568306010929
183,3.1304347826087
184,3.13513513513513
185,3.13978494623656
186,3.14438502673797
187,3.12765957446808
188,3.13227513227513
189,3.13684210526316
190,3.1413612565445
191,3.14583333333333
192,3.15025906735751
193,3.15463917525773
194,3.15897435897436
195,3.14285714285714
196,3.14720812182741
197,3.15151515151515
198,3.15577889447236
199,3.16
200,3.16417910447761
201,3.14851485148515
202,3.15270935960591
203,3.15686274509804
204,3.14146341463415
205,3.14563106796116
206,3.14975845410628
207,3.15384615384615
208,3.13875598086124
209,3.14285714285714
210,3.12796208530806
211,3.13207547169811
212,3.13615023474178
213,3.14018691588785
214,3.14418604651163
215,3.14814814814815
216,3.15207373271889
217,3.15596330275229
218,3.14155251141552
219,3.14545454545455
220,3.14932126696833
221,3.15315315315315
222,3.1390134529148
223,3.14285714285714
224,3.12888888888889
225,3.11504424778761
226,3.10132158590308
227,3.10526315789474
228,3.09170305676856
229,3.09565217391304
230,3.08225108225108
231,3.08620689655172
232,3.09012875536481
233,3.09401709401709
234,3.08085106382979
235,3.08474576271186
236,3.08860759493671
237,3.07563025210084
238,3.07949790794979
239,3.08333333333333
240,3.08713692946058
241,3.09090909090909
242,3.09465020576132
243,3.0983606557377
244,3.08571428571429
245,3.08943089430894
246,3.09311740890688
247,3.08064516129032
248,3.08433734939759
249,3.088
250,3.09163346613546
251,3.07936507936508
252,3.06719367588933
253,3.07086614173228
254,3.05882352941176
255,3.046875
256,3.05058365758755
257,3.05426356589147
258,3.04247104247104
259,3.04615384615385
260,3.04980842911877
261,3.05343511450382
262,3.05703422053232
263,3.06060606060606
264,3.06415094339623
265,3.06766917293233
266,3.07116104868914
267,3.07462686567164
268,3.07806691449814
269,3.08148148148148
270,3.07011070110701
271,3.07352941176471
272,3.07692307692308
273,3.08029197080292
274,3.08363636363636
275,3.08695652173913
276,3.07581227436823
277,3.07913669064748
278,3.08243727598566
279,3.08571428571429
280,3.07473309608541
281,3.07801418439716
282,3.08127208480565
283,3.08450704225352
284,3.08771929824561
285,3.09090909090909
286,3.0801393728223
287,3.08333333333333
288,3.08650519031142
289,3.08965517241379
290,3.09278350515464
291,3.0958904109589
292,3.09897610921502
293,3.10204081632653
294,3.10508474576271
295,3.10810810810811
296,3.11111111111111
297,3.11409395973154
298,3.11705685618729
299,3.12
300,3.10963455149502
301,3.11258278145695
302,3.11551155115512
303,3.11842105263158
304,3.10819672131148
305,3.11111111111111
306,3.11400651465798
307,3.11688311688312
308,3.10679611650485
309,3.10967741935484
310,3.11254019292604
311,3.11538461538462
312,3.10543130990415
313,3.09554140127389
314,3.08571428571429
315,3.08860759493671
316,3.09148264984227
317,3.09433962264151
318,3.09717868338558
319,3.1
320,3.10280373831776
321,3.1055900621118
322,3.10835913312693
323,3.11111111111111
324,3.11384615384615
325,3.11656441717791
326,3.11926605504587
327,3.1219512195122
328,3.12462006079027
329,3.12727272727273
330,3.12990936555891
331,3.13253012048193
332,3.13513513513513
333,3.1377245508982
334,3.14029850746269
335,3.14285714285714
336,3.14540059347181
337,3.13609467455621
338,3.12684365781711
339,3.12941176470588
340,3.13196480938416
341,3.13450292397661
342,3.13702623906706
343,3.13953488372093
344,3.14202898550725
345,3.14450867052023
346,3.14697406340058
347,3.14942528735632
348,3.15186246418338
349,3.15428571428571
350,3.14529914529915
351,3.13636363636364
352,3.13881019830028
353,3.14124293785311
354,3.13239436619718
355,3.12359550561798
356,3.12605042016807
357,3.12849162011173
358,3.13091922005571
359,3.13333333333333
360,3.12465373961219
361,3.12707182320442
362,3.12947658402204
363,3.12087912087912
364,3.12328767123288
365,3.12568306010929
366,3.12806539509537
367,3.1304347826087
368,3.13279132791328
369,3.13513513513513
370,3.13746630727763
371,3.13978494623656
372,3.14209115281501
373,3.14438502673797
374,3.14666666666667
375,3.13829787234043
376,3.14058355437666
377,3.13227513227513
378,3.13456464379947
379,3.13684210526316
380,3.13910761154856
381,3.1413612565445
382,3.14360313315927
383,3.14583333333333
384,3.14805194805195
385,3.15025906735751
386,3.15245478036176
387,3.15463917525773
388,3.14652956298201
389,3.14871794871795
390,3.15089514066496
391,3.1530612244898
392,3.15521628498728
393,3.15736040609137
394,3.14936708860759
395,3.15151515151515
396,3.1536523929471
397,3.14572864321608
398,3.14786967418546
399,3.14
400,3.14214463840399
401,3.14427860696517
402,3.14640198511166
403,3.14851485148515
404,3.15061728395062
405,3.15270935960591
406,3.15479115479115
407,3.15686274509804
408,3.14914425427873
409,3.15121951219512
410,3.15328467153285
411,3.15533980582524
412,3.15738498789346
413,3.15942028985507
414,3.16144578313253
415,3.16346153846154
416,3.16546762589928
417,3.16746411483254
418,3.16945107398568
419,3.17142857142857
420,3.17339667458432
421,3.17535545023697
422,3.16784869976359
423,3.16981132075472
424,3.17176470588235
425,3.17370892018779
426,3.17564402810304
427,3.16822429906542
428,3.17016317016317
429,3.17209302325581
430,3.17401392111369
431,3.17592592592593
432,3.17782909930716
433,3.17972350230415
434,3.1816091954023
435,3.1743119266055
436,3.17620137299771
437,3.17808219178082
438,3.17995444191344
439,3.18181818181818
440,3.17460317460317
441,3.17647058823529
442,3.17832957110609
443,3.18018018018018
444,3.17303370786517
445,3.17488789237668
446,3.17673378076063
447,3.17857142857143
448,3.1804008908686
449,3.17333333333333
450,3.17516629711752
451,3.16814159292035
452,3.16997792494481
453,3.16299559471366
454,3.15604395604396
455,3.15789473684211
456,3.15973741794311
457,3.16157205240175
458,3.16339869281046
459,3.16521739130435
460,3.16702819956616
461,3.16883116883117
462,3.16198704103672
463,3.16379310344828
464,3.16559139784946
465,3.16738197424893
466,3.16916488222698
467,3.17094017094017
468,3.1727078891258
469,3.17446808510638
470,3.17622080679406
471,3.17796610169492
472,3.17124735729387
473,3.17299578059072
474,3.16631578947368
475,3.16806722689076
476,3.16981132075472
477,3.16317991631799
478,3.16492693110647
479,3.16666666666667
480,3.16839916839917
481,3.1701244813278
482,3.17184265010352
483,3.17355371900826
484,3.17525773195876
485,3.16872427983539
486,3.17043121149897
487,3.16393442622951
488,3.16564417177914
489,3.16734693877551
490,3.16089613034623
491,3.16260162601626
492,3.16430020283976
493,3.15789473684211
494,3.15959595959596
495,3.16129032258064
496,3.16297786720322
497,3.1566265060241
498,3.15831663326653
499,3.152
500,3.15369261477046
501,3.15537848605578
502,3.15705765407555
503,3.15079365079365
504,3.15247524752475
505,3.15415019762846
506,3.15581854043393
507,3.15748031496063
508,3.15913555992141
509,3.16078431372549
510,3.16242661448141
511,3.1640625
512,3.16569200779727
513,3.16731517509728
514,3.16116504854369
515,3.16279069767442
516,3.15667311411992
517,3.15830115830116
518,3.15992292870906
519,3.16153846153846
520,3.15547024952015
521,3.15708812260536
522,3.15105162523901
523,3.15267175572519
524,3.15428571428571
525,3.14828897338403
526,3.14990512333966
527,3.15151515151515
528,3.14555765595463
