,100000
316,3.141955835962145
317,3.132075471698113
318,3.1222570532915364
319,3.1125000000000003
320,3.102803738317757
321,3.093167701863354
322,3.08359133126935
323,3.0740740740740744
324,3.083076923076923
325,3.0920245398773005
326,3.0825688073394497
327,3.0914634146341466
328,3.0820668693009123
329,3.090909090909091
330,3.099697885196375
331,3.0903614457831323
332,3.0990990990990994
333,3.089820359281437
334,3.080597014925373
335,3.089285714285714
336,3.0801186943620174
337,3.071005917159763
338,3.0796460176991154
339,3.0882352941176467
340,3.096774193548387
341,3.087719298245614
342,3.0787172011661808
343,3.0697674418604652
344,3.0782608695652174
345,3.086705202312139
346,3.095100864553314
347,3.1034482758620694
348,3.0945558739255015
349,3.1028571428571428
350,3.1111111111111107
351,3.1193181818181817
352,3.1274787535410766
353,3.11864406779661
354,3.1267605633802815
355,3.1348314606741576
356,3.1260504201680677
357,3.1173184357541897
358,3.1253481894150417
359,3.116666666666667
360,3.10803324099723
361,3.099447513812154
362,3.107438016528926
363,3.115384615384616
364,3.1232876712328768
365,3.114754098360656
366,3.106267029972752
367,3.114130434782609
368,3.1056910569105693
369,3.1135135135135137
370,3.105121293800539
371,3.096774193548387
372,3.10455764075067
373,3.096256684491978
374,3.104
375,3.111702127659574
376,3.1034482758620694
377,3.095238095238096
378,3.1029023746701845
379,3.0947368421052635
380,3.0866141732283467
381,3.0942408376963346
382,3.101827676240209
383,3.09375
384,3.1012987012987008
385,3.0932642487046635
386,3.0852713178294575
387,3.092783505154639
388,3.10025706940874
389,3.092307692307692
390,3.084398976982097
391,3.091836734693877
392,3.099236641221374
393,3.1065989847715736
394,3.113924050632911
395,3.121212121212121
396,3.1133501259445846
397,3.1206030150753765
398,3.112781954887218
399,3.12
400,3.12718204488778
401,3.134328358208955
402,3.1414392059553347
403,3.133663366336634
404,3.140740740740741
405,3.1477832512315267
406,3.154791154791155
407,3.1617647058823533
408,3.1540342298288513
409,3.1609756097560977
410,3.1678832116788325
411,3.1601941747572813
412,3.1525423728813564
413,3.1594202898550723
414,3.1518072289156627
415,3.144230769230769
416,3.1366906474820144
417,3.129186602870813
418,3.121718377088306
419,3.128571428571429
420,3.1353919239904986
421,3.14218009478673
422,3.1347517730496453
423,3.1415094339622645
424,3.148235294117647
425,3.140845070422535
426,3.133489461358314
427,3.1261682242990654
428,3.1328671328671325
429,3.1395348837209305
430,3.146171693735499
431,3.1527777777777777
432,3.159353348729792
433,3.1658986175115205
434,3.158620689655172
435,3.1513761467889907
436,3.1441647597254003
437,3.1506849315068495
438,3.143507972665148
439,3.1500000000000004
440,3.1564625850340136
441,3.1628959276018103
442,3.1557562076749432
443,3.1486486486486482
444,3.141573033707865
445,3.1345291479820627
446,3.1409395973154366
447,3.1339285714285716
448,3.140311804008909
